9	eta	0.101193	-0.118106	0.987831	2450.47
9	pi+	0.0994835	-0.0465625	0.993949	5350.02
9	kaon-	-0.0437334	0.00103148	0.999043	9031.83
9	kaon0L	-0.00661387	-0.00195809	0.999976	105271
9	pi+	-0.00422204	-0.0179201	0.999831	20326
9	pi+	0.000186147	0.000222173	1	2.37785e+06
9	eta	-0.000231724	0.000180919	1	1.3217e+06
9	pi-	0.000870266	-0.000221467	1	219554
9	proton	0.0766424	-0.187633	-0.979245	991.242
9	proton	-0.602836	-0.73302	0.315073	998.462
9	proton	0.526013	0.27003	-0.80647	979.718
9	pi+	0.00089313	0.000685779	0.999999	602967
9	proton	0.000778289	0.000131371	1	962910
9	pi0	-0.0101096	0.0176783	0.999793	15532.3
9	pi+	-0.00437487	-0.00205918	0.999988	90100.7
9	pi0	-0.00608741	0.000314963	0.999981	50602.4
9	gamma	0.00400964	-0.0166171	0.999854	29645.2
9	pi0	0.0175215	-0.0251374	0.99953	6345.46
9	kaon0L	-0.0316821	-0.0903914	0.995402	8737.61
9	pi-	0.174847	0.209128	0.96213	2318.93
9	kaon+	0.102121	0.0697718	0.992322	7900.54
9	pi0	-0.211889	-0.404241	0.889771	202.667
9	neutron	-0.460468	0.48118	0.745946	1198.43
9	pi0	-0.26403	-0.0537471	0.963016	501.873
9	pi-	-0.0848518	0.0413126	0.995537	4571.73
9	pi0	0.000436846	-0.00159016	0.999999	222004
9	pi-	0.00421227	-0.000530236	0.999991	156045
9	pi-	0.00156644	0.00139587	0.999998	147756
9	pi+	-0.00142986	-0.00558222	0.999983	58617.8
9	neutron	0.764677	0.635996	0.103819	955.234
9	neutron	-0.0850277	-0.0816208	0.99303	943.281
9	deuteron	0.668102	0.228848	-0.708003	1880.1
9	alpha	-0.0590515	0.476912	0.876965	3756.82
9	alpha	-0.0517672	-0.54025	0.839911	3736.41
9	alpha	-0.0994527	-0.0254764	0.994716	3747.79
10	proton	9.18999e-07	3.13141e-05	1	7.00025e+06
10	neutron	-0.308995	-0.819206	0.483139	982.535
10	proton	-0.914647	-0.400076	0.0579639	941.339
10	proton	-0.170866	0.310356	0.935139	969.22
10	alpha	0.0112827	-0.994454	0.104561	3734.08
10	neutron	-0.072695	-0.928223	0.364852	946.541
10	deuteron	0.134727	0.260978	0.955897	1877.61
10	alpha	0.527948	0.700404	-0.480318	3736.57
10	deuteron	-0.493136	0.863095	-0.10901	1885.5
10	alpha	0.595655	-0.29882	-0.745588	3735.25
11	neutron	0.00128562	4.87709e-05	0.999999	560564
11	kaon0L	-0.0208705	0.0804953	0.996536	6027.52
11	kaon+	-0.387837	-0.272269	0.880598	1246.61
11	pi-	-0.933472	0.120476	-0.33781	242.567
11	pi+	-0.628204	0.6363	-0.447751	251.47
11	eta	-0.0200551	-0.0760685	0.996901	5823.21
